Gene ID,FC pC vs H,FC pC vs HpC,FC HpC vs H,Gene Symbol,,pC1,pC2,pC3,H1,H2,H3,HpC1,HpC2,HpC3,HpC4
12663,3.0669894,1.0524309,2.9141958,Chml,,0.05518818,0.19275618,0.23572636,-1.302383,-1.6652904,-1.3991256,-0.15143013,0.22688484,0.32972622,-0.05518818
72147,3.3988273,1.1669625,2.9125419,Zbtb46,,0.046753883,-0.023768425,0.7273674,-1.4198546,-1.7290134,-1.3958902,0.023768425,-0.85761976,0.5564785,0.3868103
53970,3.0137973,1.0362719,2.9083076,Rfx5,,0.09217644,0.07991791,0.95588684,-1.1587458,-1.1954904,-1.2925301,-0.079916954,-0.17702103,0.6102247,0.9450779
382639,3.9652526,1.3642983,2.906441,Zbtb42,,0.40789557,0.63384485,0.32854748,-1.9736376,-0.91469765,-1.7036152,0.3323264,-0.29791212,-0.022521496,0.022521019
216274,3.539611,1.2182328,2.9055295,Cep290,,0.41530895,0.4024706,0.17200279,-1.4643555,-1.580441,-1.436194,-0.15900898,0.0838089,-0.0838089,0.33955956
384724,3.2874055,1.1325507,2.9026563,Cyp2t4,,0.30518007,0.3519802,0.028237343,-1.5285208,-1.3664875,-1.5704424,-0.40897012,-0.028237104,0.37806416,0.25470376
67157,3.064907,1.058146,2.896488,2610301B20Rik,,-0.004678249,0.16975546,0.14187813,-1.3505006,-0.7503462,-2.4397278,0.004678249,-0.28085136,0.20315266,0.15613937
18619,4.350853,1.5031061,2.8945749,Penk,,0.8651867,0.42294908,0.44914842,-1.305549,-1.5585532,-1.7625082,-0.1859982,0.51666284,0.18599844,-0.5520718
13498,3.4066296,1.1771003,2.8940861,Atn1,,0.26001644,0.3878746,0.023209572,-1.8066082,-1.5002327,-1.3270941,-0.29474068,0.041532516,0.23026943,-0.023209572
12874,3.7495966,1.2965484,2.8919837,Cpd,,0.65224934,0.4711771,0.015729904,-1.8191757,-1.3250093,-1.4368649,-0.01572895,0.028412819,-0.021170616,0.028657913
76917,6.8138843,2.360557,2.8865573,Flywch2,,1.6798649,1.0111189,1.1606278,-1.1913106,-1.0292773,-2.2332323,0.043717384,0.24757242,-0.043717384,-0.0685997
71276,4.3830595,1.5204086,2.8828166,Ccdc57,,0.4846382,0.796319,0.52628994,-1.7311316,-1.6192217,-1.238214,-0.1983037,-0.7008743,0.19830418,0.6927004
12703,3.575858,1.2414417,2.8804076,Socs1,,-0.018675804,0.85001564,0.32925034,-1.635211,-0.93884134,-1.7802262,0.018676281,0.13637447,-0.034811497,0.1791482
70873,4.870109,1.6945528,2.8739793,Cnbd2,,0.4556222,1.0705729,1.1013741,-2.389542,-1.311621,-0.5231304,-0.011734009,-0.18034172,0.011734009,0.6401491
72607,3.691892,1.285391,2.8721938,Usp13,,0.18949604,0.18497133,0.72768927,-1.0188649,-2.0444582,-1.487601,-0.76501274,-0.18497086,0.28408384,0.6866131
207740,3.5405598,1.2346609,2.8676374,Ubald1,,0.035181046,0.4005251,0.22105026,-1.4978976,-1.6711745,-1.6461039,-0.58039093,0.13727951,0.13750744,-0.03518009
210789,11.518179,4.01731,2.8671372,Tbc1d4,,2.045681,2.1376934,1.5869036,-2.077126,-1.157928,-1.5721898,0.14056492,0.21195221,-0.54316616,-0.14056587
12164,3.0395262,1.0605171,2.8660796,Bmp8b,,0.40135145,0.04782343,-0.039548397,-1.3994122,-1.4375763,-1.5649242,0.04593849,-0.33275986,0.039548397,0.4543705
16497,12.797082,4.469801,2.8630092,Kcnab1,,1.8126082,2.8063822,1.8341823,-0.9370663,-1.927036,-1.7159536,0.18248415,-0.2992792,-0.18248415,0.26266718
67785,3.1181662,1.0893906,2.862303,Zmym4,,0.15925217,0.2532444,0.09528446,-1.5561218,-1.5485983,-1.3095922,-0.09528446,-0.20887947,0.19460487,0.2925148
80286.chr8.1,3.033929,1.0605663,2.860669,Tusc3,,0.4722824,0.22831154,-0.086681366,-1.8427062,-1.2134795,-1.1334639,-0.13385391,0.08668232,0.41214085,0.1142416
319387,7.0745435,2.4732468,2.8604279,Lphn3,,1.6817226,0.8503046,0.925807,-1.0987535,-1.8026633,-2.1086607,-1.0935602,0.11422777,0.47838068,-0.11422777
78408,4.6635547,1.6312028,2.8589668,Fam131a,,0.75437737,0.7380657,0.8789077,-2.0013208,-1.128794,-1.1628242,-0.17127657,-0.31661224,0.17127657,0.6546688
11298,5.5678144,1.9492741,2.8563528,Aanat,,0.6363945,0.8285074,1.2204466,-1.7129052,-1.7830453,-1.2500346,-0.53602123,-0.8371124,0.5360217,0.5658288
70546,5.0456567,1.7671683,2.8552213,Zdhhc2,,1.0020113,0.5359268,0.56212616,-1.777534,-1.0305381,-2.0969896,0.26801634,-0.75368834,0.10757971,-0.10757971
54711,3.2179089,1.1272643,2.854618,Plagl2,,0.04659462,0.30622196,0.031178474,-1.3465333,-1.5768175,-1.7510247,-0.55082035,0.26393318,0.13875484,-0.03117752
66645,3.462424,1.2151905,2.849285,Pspc1,,0.08531952,0.14849758,0.50879,-1.233676,-1.8900356,-1.5090284,-0.3842144,-0.08531952,0.1447916,0.19015503
81601,3.4797058,1.2223126,2.8468213,Kat5,,0.28746128,0.24877262,0.19974232,-1.2264848,-1.6054254,-1.8290095,-0.34956646,-0.08717632,0.17241383,0.08717728
66513,3.8327956,1.347838,2.8436618,Tab1,,0.6449847,0.54939747,0.008835793,-1.1931758,-1.7966771,-1.6221204,0.048365593,0.06094742,-0.21877527,-0.008835793
93759,3.2505026,1.1432868,2.843121,Sirt1,,-0.0169487,0.81982803,0.51021385,-1.3816137,-1.0675774,-1.339704,-0.17435837,0.76925087,0.0169487,0.36620045
116871,3.4339855,1.208182,2.8422751,Mta3,,0.47959232,0.47722054,0.26351833,-1.4629374,-1.2649369,-1.3914466,-0.24313354,0.77888966,-0.031101227,0.03110218
76877,4.2000103,1.4822216,2.8335912,Rab36,,0.85705376,0.5698495,0.6802578,-1.5343418,-1.5649538,-1.0047216,-0.43713236,-0.29709244,0.29709196,0.9756365
20742,3.1290753,1.1050628,2.831581,Sptbn1,,0.44940758,0.2962942,-0.004995346,-1.6279993,-1.2066574,-1.361846,0.004994392,-0.011903763,0.25649548,0.16150856
97064,3.6362505,1.2850311,2.8296986,Wwtr1,,0.35942554,0.27469254,0.32019234,-2.1524248,-1.2259007,-1.2547188,-0.23569107,-0.45961952,0.23569107,0.28482056
70615,4.6699104,1.651387,2.8278713,Ankrd24,,0.51258945,0.77975845,0.56230164,-1.6520758,-1.7324057,-1.4310532,0.005741119,-0.8684993,-0.005741119,0.4466524
11658,5.079242,1.7968547,2.8267407,Alcam,,0.89800453,0.908061,0.27574444,-1.9038572,-1.5077038,-1.5404692,0.0050354,-0.6250639,0.018915176,-0.0050354
223666,3.4533083,1.2223743,2.8250823,Arhgap39,,0.10412502,0.38313675,0.07079792,-1.6136217,-1.5725131,-1.6197429,-0.4724846,-0.03571701,0.03571701,0.057819366
100302648,4.168399,1.4756526,2.8247833,Gm11944,,0.27853155,0.8764825,0.8133888,-1.7748475,-1.5253513,-0.9098785,-0.3698945,-0.23454809,0.23454857,0.74901867
19383,3.3025565,1.1721659,2.8174825,Raly,,0.2895193,0.20176315,0.3932104,-1.4326668,-1.4036341,-1.4499559,-0.07515049,-0.010418892,0.3377676,0.010418892
68703,3.303538,1.1729751,2.8163755,Rere,,0.21778202,0.29301262,0.06332302,-1.6200867,-1.5092077,-1.4686241,-0.27289104,0.071712494,-0.063323975,0.109303474
210274,6.3286953,2.247806,2.8154988,Shank2,,1.265233,1.4107666,1.0710564,-1.6032715,-1.2222347,-1.4131622,-0.29075813,-0.39611816,0.2907591,0.7181215
69528,3.1104825,1.1048365,2.815333,1700030J22Rik,,0.5000782,0.068237305,0.24013329,-1.6048224,-0.75829077,-1.7398531,0.4122858,-0.11423159,0.27278376,-0.068237305
73692,3.0335288,1.0799446,2.8089669,2410089E03Rik,,0.17445278,0.3691492,0.044841766,-1.5998535,-1.3755045,-1.2391891,-0.044840813,-0.26573086,0.17928028,0.47205353
381694,3.2070382,1.142662,2.8066375,B3galtl,,0.40342188,0.34131002,0.07922363,-1.1694121,-1.3756223,-1.6747346,-0.07922363,-0.19964314,0.35959768,0.24828148
211651,4.608204,1.6431376,2.804515,Fancd2,,0.8436837,0.7475362,0.68821144,-1.0964394,-1.8088751,-1.4278677,-0.6289654,0.8023939,-0.21997404,0.21997404
434232,3.2516391,1.1597279,2.8037949,Iqck,,0.17640209,0.22906017,0.10676861,-1.8605821,-1.1135864,-1.6171017,0.040328503,-0.21817398,0.046002865,-0.040328503
16428,3.4396124,1.2273873,2.8023853,Itk,,0.37227297,0.04429531,0.7292166,-0.81592226,-1.3584328,-2.026598,-0.044294834,-0.45572042,0.054791927,0.7905741
13429,3.3836186,1.2083302,2.8002436,Dnm1,,0.10781717,0.044102192,0.8474946,-1.1226912,-1.3433032,-1.8102927,-0.044102192,-0.38331652,0.10470295,0.56320906
246293,3.0560055,1.092535,2.7971692,Klhl8,,0.61141014,0.692359,0.06542444,-0.6576276,-1.495594,-1.3125262,0.3859744,1.0964127,-0.065423965,-0.10208988
12418,4.338897,1.5512491,2.7970343,Cbx4,,0.5909281,0.8565769,0.4239378,-1.4518166,-1.3419352,-1.6867905,-0.36876774,0.19983006,-0.19983101,0.33030415
68585,3.1051807,1.111339,2.7940896,Rtn4,,0.50071526,0.007933617,0.009254456,-1.5729303,-1.2464914,-1.5667067,-0.29606342,0.3161621,0.06917763,-0.00793457
72480,4.4026732,1.5811752,2.7844312,Tspyl4,,1.2264285,0.8629446,0.3992715,-1.4556775,-1.34095,-1.1298676,1.0759993,-0.4017954,0.09797573,-0.09797573
223701,3.0471852,1.0954223,2.7817447,Mkl1,,0.24470425,0.21242714,0.08013153,-1.5980349,-1.5772781,-1.1098557,-0.47848415,0.5261574,0.22286034,-0.08013153
15205,20.085907,7.224047,2.780423,Hes1,,3.621275,3.0977154,1.9345713,-1.1792288,-1.7476215,-1.403923,-0.10774231,-0.19007874,0.107741356,0.31693268
12561,3.2104006,1.1554692,2.7784388,Cdh4,,0.5399494,0.6486182,0.043932915,-1.4253626,-1.2767496,-1.1136475,0.6941881,0.4493165,-0.29015303,-0.043932915
244650,3.438327,1.2389503,2.775194,Phlpp2,,0.3372059,0.24977589,0.3129692,-1.3228493,-1.6383495,-1.4839706,-0.21292496,-0.3637662,0.3272276,0.21292496
328365,3.5932052,1.2980887,2.7680738,Zmiz1,,0.46089935,0.39039326,0.17014313,-1.6134624,-1.4998808,-1.4010353,-0.3080988,0.10892391,-0.108924866,0.16445827
72205,3.7429252,1.3524237,2.7675683,Eml2,,0.48591948,0.72457075,0.13603258,-1.9902563,-1.2764273,-1.0992923,-0.035516262,0.025254726,-0.025254726,0.088691235
75316,3.385759,1.2234251,2.7674427,Taf1d,,0.06207943,0.5903902,0.28839302,-1.318181,-1.6117077,-1.4076862,-0.31197262,0.31676197,0.14807034,-0.06207943
76478,3.8871977,1.4094127,2.7580264,Haus8,,0.7618985,0.5775647,0.2546234,-1.2002282,-1.681674,-1.4002023,0.35699368,-0.21192122,0.13496113,-0.13496113
23971,3.552685,1.2885401,2.7571397,Papss1,,0.83814716,0.4364195,0.22658062,-1.1354599,-1.3602066,-1.4899154,-0.15689564,0.69547653,0.017784119,-0.017785072
76743,3.2879155,1.1926421,2.7568333,Gje1,,0.5011425,0.0516634,0.97078323,-1.1858435,-1.3111362,-1.1309509,-0.0516634,-0.40658283,0.34366703,1.1293869
17388,3.3097315,1.2018912,2.7537696,Mmp15,,0.61201096,0.19764137,-0.015026093,-1.6430302,-1.1894197,-1.5530663,0.034415245,-0.17529011,0.015026093,0.12412548
236451,4.137593,1.5035448,2.7518916,Phf11b,,0.64923143,1.0073214,0.17857122,-1.5512516,-1.3892183,-1.3707807,0.7906914,-0.69733095,0.02518487,-0.025184631
17300,26.355474,9.579755,2.7511644,Foxc1,,3.6448221,3.5160456,2.3787713,-1.3950987,-0.8497367,-2.3756196,0.5228181,0.10518503,-0.10518503,-0.84325504
74477,3.0457199,1.1073637,2.7504241,4933427D14Rik,,0.09304047,0.20106506,0.30355453,-1.7315335,-1.6224699,-0.8686862,-0.09304142,-0.20412254,0.11031723,0.39521027
53885,3.4168448,1.242844,2.7492146,Nphp1,,0.6721659,0.40123987,0.11642885,-1.4041281,-1.2367835,-1.487248,-0.31459904,-0.11642933,0.37343216,0.38946152
14011,4.1152816,1.4974544,2.7481852,Etv6,,0.5735874,0.36496353,0.47024345,-1.5621729,-1.4370947,-1.7149115,-0.49953175,-0.023765564,0.04787731,0.02376461
330323,4.9172187,1.7909662,2.7455673,Fam188b,,0.8075104,1.2320542,0.5707383,-1.4980679,-1.3755631,-1.4095931,-0.39814615,-0.20723772,0.20723772,0.5155978
76850,3.1501808,1.1475114,2.7452283,Ago4,,0.5196376,0.6159673,-0.093105316,-2.168674,-0.90710497,-0.8480253,0.042375565,0.4391384,-0.042375565,0.15682697
106512,4.684448,1.7160151,2.7298408,Gpsm3,,0.9540489,0.51879287,0.6376231,-1.8977613,-1.735728,-0.93968296,-0.19324803,-0.660512,0.19324803,0.35821605
101565,3.2836854,1.2045192,2.726138,Ccp110,,0.49936295,0.5405884,0.10659981,-1.1683874,-1.4213915,-1.4096179,-0.17014313,-0.106600285,0.28457165,0.44707727
110332,3.6103313,1.3255539,2.7236397,Pp2d1,,0.4182105,0.011400223,0.7258506,-1.2506337,-1.6471334,-1.503165,-0.011399746,-0.6348548,0.36159897,0.19888926
56468,3.0935233,1.1367232,2.7214394,Socs5,,0.3190403,0.364666,0.2905264,-1.2081809,-1.1657295,-1.5396094,-0.04026699,-7.48E-04,0.59972,7.48E-04
381798,5.1862235,1.905796,2.7212896,4930590J08Rik,,0.3024211,1.1821115,1.1859431,-1.8683147,-2.2599883,-0.32527375,-0.16380143,-0.3680309,0.1638012,0.20709062
28105,6.6611605,2.4503102,2.7184966,Trim36,,0.7776642,1.606823,1.1703677,-1.3985257,-1.6595006,-1.594439,-0.86095953,-0.19383335,0.19383335,0.42890835
71709,4.216123,1.5542135,2.7127054,Syde1,,0.7440572,0.7531667,0.1341033,-1.2846594,-1.5909052,-1.7208595,0.11222935,-0.6214371,0.251801,-0.11222935
78309,3.8247752,1.4145241,2.7039309,Cul9,,0.4956417,0.67039776,0.37775803,-1.5393801,-1.4169526,-1.3059945,-0.007235527,-0.38511848,0.007234573,0.4422493
74342,3.6565356,1.354099,2.700346,Lrrtm1,,0.017763138,0.23567533,1.0943756,-1.9078602,-0.57590175,-1.7798568,0.21169066,-0.23765159,-0.017763376,0.09147692
320435,3.9394362,1.4605544,2.69722,Rinl,,0.09472799,0.71450806,0.8525796,-1.8772433,-1.797672,-0.59723663,-0.094727516,-0.6067178,0.25796604,0.47316933
214444,3.3648384,1.2484006,2.6953194,Cdk5rap2,,0.36815357,0.29792118,0.1293602,-1.4453039,-1.6458359,-1.365037,-0.26510048,-0.010243416,0.01024437,0.045355797
